reviewId,content,score,sentiment,clean_text
6fd7b233-0565-4e1f-ab1a-44f20c57ba0a,"Tidak bisa unlock tabungan. Ketika sudah unlock, loading forever. Sudah contact support, tidak dibalas.",1,negative,tidak bisa unlock tabungan ketika sudah unlock loading forever sudah contact support tidak dibalas
a4a0a84d-bf12-412f-98ad-793d1557c626,Bad experience,1,negative,bad experience
82a8e6e7-9f4e-4801-9564-72d1749fe858,"Ampun bang jago, apakah free biaya bulanan? kita liat kedepanya hehe",4,positive,ampun bang jago apakah free biaya bulanan kita liat kedepanya hehe
f2ad40d8-0c48-4491-8793-9058e68a93ed,Future banking App.,5,positive,future banking app
48bd2595-f18c-431a-b133-308a91fc24c0,Penipu ini. Katanya tersedia bunga 0%. Pas saya daftar gak ada tuh pilihannya.Minta diganti juga g bisa padahal kesalahan dari sistem mereka. Ya udah baru daftar langsung minta tutup rekening. Saya mau daftar karena mau pilih bunga yang nol persen. Kalau untuk yang ada suku bunga mah tuh yang lebih parah gratisannya. LINE Bank.,1,negative,penipu ini katanya tersedia bunga pas saya daftar gak ada tuh pilihannyaminta diganti juga g bisa padahal kesalahan dari sistem mereka ya udah baru daftar langsung minta tutup rekening saya mau daftar karena mau pilih bunga yang nol persen kalau untuk yang ada suku bunga mah tuh yang lebih parah gratisannya line bank
12f5f7b1-4977-4ac2-b10f-f6e5092cd0ee,Application crash after update,2,negative,application crash after update
67bfe3f8-8eaf-432d-a7fe-aa80df8c846a,Its a verry flexible bank application,5,positive,its a verry flexible bank application
ff2034e9-36ae-466d-b638-948104fdeb76,Keren pokoknya 😇,5,positive,keren pokoknya
a7d82fd0-26c4-45cf-bd55-e32f6c37a34a,Hang terus,1,negative,hang terus
118dbe22-ee84-4e51-95fc-29a1adec1518,Mau aktivasi susah banget. Alasannya internet jelek padahal nnton youtube 4k kuat. Udah 2 bulan kek gini trs,2,negative,mau aktivasi susah banget alasannya internet jelek padahal nnton youtube k kuat udah bulan kek gini trs
48839418-1da6-4cb7-bc3f-b0a4b4269d97,"Salah masukan password terus, pas di ganti malah ""password baru tidak boleh sama dengan password lama"" 2021 loh ini 😌",1,negative,salah masukan password terus pas di ganti malah password baru tidak boleh sama dengan password lama loh ini
755b78f5-9be5-4263-9643-d81903d63dea,Transfer an tidak masuk.,2,negative,transfer an tidak masuk
99e437ec-6e53-48a6-a855-4e27773cea0c,"Penanganan keluhan pelanggan dari bank jago sungguh sangat super payah. ""Keluhan akan kami teruskan ke bagian terkait. Mohon tunggu 1x24 jam. Jika belum dihubungi, silakan konfirmasi lagi ke cust service"" 2 hari mengeluh dapat kalimat yg sama. Lah? Mau berapa kali 24 jam supaya diselesaikan masalahnya? Sebenarnya mampu gak handle masalah?",1,negative,penanganan keluhan pelanggan dari bank jago sungguh sangat super payah keluhan akan kami teruskan ke bagian terkait mohon tunggu x jam jika belum dihubungi silakan konfirmasi lagi ke cust service hari mengeluh dapat kalimat yg sama lah mau berapa kali jam supaya diselesaikan masalahnya sebenarnya mampu gak handle masalah
c323171b-a2c9-477b-9ec7-4886a990a1e2,Very good aps,5,positive,very good aps
2d3530a9-078b-4a3b-b300-4c97d1f0e270,Terima kasih Bank Jago 😊👍,5,positive,terima kasih bank jago
8a7de00b-7e69-4c44-9708-dfb1c8cee7e4,joss...,5,positive,joss
30caf5d7-d896-48b7-af39-15b4553fa6eb,"Hi i just updated to latest version that say ""fix log in problem that can't be log in"". But i just got that problem right after the update. Please just give another update. I'm so worry about this",4,positive,hi i just updated to latest version that say fix log in problem that cant be log in but i just got that problem right after the update please just give another update im so worry about this
189042df-3e54-48ff-9f11-fdd13ad97ac0,susah daftar,1,negative,susah daftar
65c64468-67cf-4398-acda-cb1b01bd2113,Kenapa gak ada notifikasi untuk transaksi uang masuk ... Padahal setting nya udah bener .?,5,positive,kenapa gak ada notifikasi untuk transaksi uang masuk padahal setting nya udah bener
136bb7a3-8866-4bcf-92cb-17fd7602bd40,Jagoan :),5,positive,jagoan
cbb650a2-0484-4858-9be5-8fe0d870d1e9,"Tidak bisa registrasi dengan alasan no hp sudah terdaftar, pdhl blm pernah daftar sama sekali, aneh",1,negative,tidak bisa registrasi dengan alasan no hp sudah terdaftar pdhl blm pernah daftar sama sekali aneh
c7661f20-3788-479d-9846-e39579bc131f,Praktis banget pengiriman atm xepet banyak gratis and cashback sekali,5,positive,praktis banget pengiriman atm xepet banyak gratis and cashback sekali
c55bb9c8-df5b-4810-97db-32ddc05d4774,"Thanks for the Cashback 😊semoga bisa jadi nasabah untuk waktu yang lama, sukses untuk bank jago. Tingkatkan pelayanannya dan aplikasinya😃",4,positive,thanks for the cashback semoga bisa jadi nasabah untuk waktu yang lama sukses untuk bank jago tingkatkan pelayanannya dan aplikasinya
95d1b674-385f-47ec-9e2f-51b7164d9259,Respon cepat,5,positive,respon cepat
d03ef30f-9994-4a9c-83c2-7dd649b94814,"Nice app, and fast connection. Nothing else I need",5,positive,nice app and fast connection nothing else i need
d35040e9-ca2b-407f-8d5e-2cbd08935b83,"Dibanding digital bank biru, ga banget deh.. registrasi aja cek device dulu.. 🙄🙄",2,negative,dibanding digital bank biru ga banget deh registrasi aja cek device dulu
02c36441-3219-41e1-9faa-c2956b7b99c0,Good,5,positive,good
715df5eb-4f14-4cd5-a570-bec83ea5dd78,"I dont like it. The app feels heavy and sluggish to use. It had low framerate and occasionally stutter, the view will start dancing when your keyboard shows up. Its an ok banking app.",2,negative,i dont like it the app feels heavy and sluggish to use it had low framerate and occasionally stutter the view will start dancing when your keyboard shows up its an ok banking app
e3ee19f4-d2c8-4953-aae4-6f9a3716e2dc,Abis buka Bibit terus buka Jago kayak kebanting bgt FPS nya. Jago agak patah2 kayak Annisa Bahar,4,positive,abis buka bibit terus buka jago kayak kebanting bgt fps nya jago agak patah kayak annisa bahar
30094c8d-4e2e-43b1-bacb-b66ca1252bcc,Keren,5,positive,keren
99293dfe-035f-4741-9645-944c6b1d8bdf,Cool,5,positive,cool
bd098e48-4e38-4d03-8f90-b2ed2fa82413,The best bank,5,positive,the best bank
2b4e7203-590f-44e9-ac39-c8a492f79e1a,Good 👍,4,positive,good
ca8cbbb3-d64e-44a9-a1b3-fd05ee47d3fe,"Tinggal tambah fitur QRIS dong, butuh banget",5,positive,tinggal tambah fitur qris dong butuh banget
11a717b4-e6d9-433a-ac3d-d6da4ec38e59,Kayaknya login pake sidik jari agak lambat.,4,positive,kayaknya login pake sidik jari agak lambat
ee9d5ffa-6152-45c6-b947-2ef6f8754f35,So far so good,5,positive,so far so good
0fcba654-780d-454a-9bd4-eed9615d5e91,"Aplikasi jelek, mau daftar sama login aja susah sekali .... pas mau daftar password dah benar malah di bilang salah , setelah tahap 4 pengisian formulir password salah sebelum itu masukin password yang sama di bilang benar.... gak jelas nih apps, password pin belum ada dibuat pun udah di minta gimana mau masuk coba",5,positive,aplikasi jelek mau daftar sama login aja susah sekali pas mau daftar password dah benar malah di bilang salah setelah tahap pengisian formulir password salah sebelum itu masukin password yang sama di bilang benar gak jelas nih apps password pin belum ada dibuat pun udah di minta gimana mau masuk coba
1b81758d-8ff6-47c0-a11e-638e60ad43b3,"Apps really heavy on my phone, its hard to log in. Takes more than 30 sec after you put the security pin just to log in, makes me worried to save money on Jago.",3,negative,apps really heavy on my phone its hard to log in takes more than sec after you put the security pin just to log in makes me worried to save money on jago
aaf07730-56ab-41bc-8305-516cd02ecbd8,Cool! You just need to set the amount and everything is automatically set...👍,5,positive,cool you just need to set the amount and everything is automatically set
0147efb9-3937-42d9-bf21-acf525a4bc78,User interface dan gak pernah ngelag. Bisa ditambah fitur-fitur transaksi perbankan lainnya ya.,4,positive,user interface dan gak pernah ngelag bisa ditambah fiturfitur transaksi perbankan lainnya ya
e767d68e-3371-4cc6-a1a0-80009e278312,"Good apps for digital bank, smooth ui",5,positive,good apps for digital bank smooth ui
f3eb01be-78bf-49bb-8bf5-aa61d7fa48b7,Simple dan fasilitasnya cukup memuaskan bagi saya pribadi. Setelah beberapa tahun nanti jangan kayak tetangga sebelah ya. Hehehe,5,positive,simple dan fasilitasnya cukup memuaskan bagi saya pribadi setelah beberapa tahun nanti jangan kayak tetangga sebelah ya hehehe
80eb3dc8-8147-404c-a215-740da57bbec6,Bagus,5,positive,bagus
98d0a25c-eb64-4435-a882-a2c1c31d996c,Baru registrasi terus ditanyain password numeriknya yg belum pernah dibuat.,1,negative,baru registrasi terus ditanyain password numeriknya yg belum pernah dibuat
2a438592-677e-49d5-a0e3-47b95f262590,"kata nya ada program referal, saya mau nanya kode referal saya ada dimana?",3,negative,kata nya ada program referal saya mau nanya kode referal saya ada dimana
540ab0d2-d358-46a8-b646-469295b1142f,"I think the best app for digital bank, but with a good spec phone to operate and light smooth operate in my phone, good menu,",5,positive,i think the best app for digital bank but with a good spec phone to operate and light smooth operate in my phone good menu
5a9c75f1-6626-404b-8c49-9e16ded1950e,"Layanan cepat, abis tanya lewat Instagram langsung direspon dan diarahkan. Daftar langsung videocall tanpa antri, cepat tepat mantap.",5,positive,layanan cepat abis tanya lewat instagram langsung direspon dan diarahkan daftar langsung videocall tanpa antri cepat tepat mantap
ceebded1-2757-4ea0-8968-b39bbc3f156a,Best digital bank,5,positive,best digital bank
a4494605-c518-46d1-bc1c-a2277e05bc4c,Mantap dapat CB,5,positive,mantap dapat cb
af17c20b-6a58-4a83-9dbd-1ba7ccef5488,Best Digital Bank for Millenial Generation,5,positive,best digital bank for millenial generation
72e901d6-06f1-4d10-8101-c2170a33e90e,Great app,5,positive,great app
f0e9afa0-b32f-4cde-adbe-b69544845b5b,Good app,5,positive,good app
ce123f1f-c3a2-4b13-a55a-9aba4878ba9b,Memuaskan,5,positive,memuaskan
93a1d481-901c-40f5-aacf-b5dbd2f1a816,Rejected without any reason,1,negative,rejected without any reason
b1f2f0df-32d4-4a24-909f-b10aa8c607aa,"""STEALING DATA"" - Gak jelas padahal bukan mau pinjam duit, cuma buat akun saja di reject. Kecuali saya di kasih alasan detail kenapa, saya beri applikasi ini bintang 5.",1,negative,stealing data gak jelas padahal bukan mau pinjam duit cuma buat akun saja di reject kecuali saya di kasih alasan detail kenapa saya beri applikasi ini bintang
aba4be1b-8b18-400d-886c-e90df44fb9a4,So far so good...,5,positive,so far so good
344ad4f4-2ac8-415e-a99c-aa3940abfa0a,Thank's Jago semua bisa jadi jagoan 😀,5,positive,thanks jago semua bisa jadi jagoan
9f7e7e45-0f18-4e54-874c-93b942e04fa3,"More faster and reliable than others, with seamless payment with GoPay and mutual fund investment platform. Please add QRIS and transfer to virtual accounts. But, I don't like when move money to other pocket. I have to re-login to refresh the total amount of my money.",5,positive,more faster and reliable than others with seamless payment with gopay and mutual fund investment platform please add qris and transfer to virtual accounts but i dont like when move money to other pocket i have to relogin to refresh the total amount of my money
6517b81b-5f00-4396-9e23-2c7af452f2ae,gakbisa login. Padahal udah memasukkan pin dan password yang benar. Sudah coba forgot password dan berhasil mengubah password baru utk login. tp wktu dicoba tetap gakbisa masuk :) tolong dibantu ya.,1,negative,gakbisa login padahal udah memasukkan pin dan password yang benar sudah coba forgot password dan berhasil mengubah password baru utk login tp wktu dicoba tetap gakbisa masuk tolong dibantu ya
7393a4fa-adda-4547-b3bb-0d6e9754323a,Bener2 dapat cashback 17rb waktu promo merdeka 17/08/2021 kemarin... bank ini bener2 kasih bukti bukan janji2 aja.. No Kaleng2 No tipu2... mantapp.. 😁😁👍👍,5,positive,bener dapat cashback rb waktu promo merdeka kemarin bank ini bener kasih bukti bukan janji aja no kaleng no tipu mantapp
287689f1-b92a-4b88-88a2-cc0e741a9050,Lemot banget koneksi ke servernya...sering error...dan akhirnya saya uninstall,1,negative,lemot banget koneksi ke servernyasering errordan akhirnya saya uninstall
a42eec1a-0241-43b6-b47d-2069e7df0ef8,"Great app, more stable than Jenius",5,positive,great app more stable than jenius
16c1f71d-875d-422a-91ab-82e798744a4e,"First impression udah jatuh banget, hal yang paling vital malah bermasalah. Kelar verifikasi, legal name salah. Entah siapa yg salah tulis. Lain kali petugas bagian pendaftaran kalau mau masukin nama dilatih dulu cara baca yang bener dan teliti, sebelum diverifikasi, konfirmasi dulu ke calon nasabah udah betul atau belum. Atau seperti aplikasi lain, pendaftar masukin nama sendiri, CS tinggal verifikasi dengan berkas KTP yang dikirim. Nggak kayak gini SOP-nya, payah.",1,negative,first impression udah jatuh banget hal yang paling vital malah bermasalah kelar verifikasi legal name salah entah siapa yg salah tulis lain kali petugas bagian pendaftaran kalau mau masukin nama dilatih dulu cara baca yang bener dan teliti sebelum diverifikasi konfirmasi dulu ke calon nasabah udah betul atau belum atau seperti aplikasi lain pendaftar masukin nama sendiri cs tinggal verifikasi dengan berkas ktp yang dikirim nggak kayak gini sopnya payah
d7eec292-d8c4-4422-9b66-6ae4dce611df,Why I can't login? 😱😱😱,5,positive,why i cant login
e55eb161-955a-4ca7-8a43-2d0724344d59,kok suka force close ya. setelah masukin pin. hp redmi note 8 pro,3,negative,kok suka force close ya setelah masukin pin hp redmi note pro
c4d7f4ba-e897-4f99-8078-4eb0a9704e76,"Halo kak, maaf saya coba masuk ke aplikasi jago kok tidak bisa?",5,positive,halo kak maaf saya coba masuk ke aplikasi jago kok tidak bisa
73b2e7fe-412b-4789-aa00-ad12ea269315,I cant Register,1,negative,i cant register
1ae92276-0d54-4d86-83af-33e9771997b7,"aktivasinya ribet, video call connecting terus",2,negative,aktivasinya ribet video call connecting terus
689e374f-66e5-4cd9-a4c8-179bcb28b15c,"yah overall gua kasih 4 lah, setelah 2 bulan an akun gua baru aktif",4,positive,yah overall gua kasih lah setelah bulan an akun gua baru aktif
17917e40-0222-440b-b9ed-c475f7de4f79,Quick respons,5,positive,quick respons
7f37bac9-15d9-4ae2-acf8-289d67e5f8d1,helpful,5,positive,helpful
f0918b54-c3bc-4ccd-9653-2752f6160301,"Pemakaian sebulan, berfungsi sesuai keinginan dan ekspektasi.",5,positive,pemakaian sebulan berfungsi sesuai keinginan dan ekspektasi
f8feee46-4dec-46d7-b11b-18e9b7e436be,Untuk manajemen jagi ada saran untuk kedepannya. Tolong hadirkan fitur untuk kredit saya rasa ini membantu kedepannya. Kalo dari ux sih keren Thanks,5,positive,untuk manajemen jagi ada saran untuk kedepannya tolong hadirkan fitur untuk kredit saya rasa ini membantu kedepannya kalo dari ux sih keren thanks
dc69d56f-b581-4aee-808a-2d1a608cac93,rejected,1,negative,rejected
ab833d0d-f574-4cb2-8a16-d4dbc32d35c0,Ga ribet dan work utk google payment... 100% recommended,5,positive,ga ribet dan work utk google payment recommended
a2035cc3-c706-4a25-9dea-a71b39f27ced,"Secepat kilat, buat yg ribet pake jenius mending ini ngab",5,positive,secepat kilat buat yg ribet pake jenius mending ini ngab
eb419e27-2ecf-46f0-84bc-22542cd93f08,cocok pokoknya..keren Bank Jago,5,positive,cocok pokoknyakeren bank jago
a81ca2ba-8057-49f8-8459-64ef9fb1cdd1,mantap,5,positive,mantap
ed7b7678-ff7b-4d09-8fd9-b03baaa050f1,"oh my god, i dont know what is happening, but i get 50k bonus from Jago bank",5,positive,oh my god i dont know what is happening but i get k bonus from jago bank
d31c0a66-72e7-45de-a4c8-1045a05ff492,"Aku suka suka suka semua fitur layanannya, banyak cashback juga. Alhamdulillah registrasi lancar, verifikasi juga gak ada masalah (bs atur jadwal). Aplikasinya mudah dipelajari dan nasabah bs menentukan sendiri arah tujuan nabungnya itu inovatif.",5,positive,aku suka suka suka semua fitur layanannya banyak cashback juga alhamdulillah registrasi lancar verifikasi juga gak ada masalah bs atur jadwal aplikasinya mudah dipelajari dan nasabah bs menentukan sendiri arah tujuan nabungnya itu inovatif
78498816-9f25-4a41-8c13-687f8f381a11,"Tidak bisa buka app nya. Aplikasi nya mendeteksi kalau hp saya sudah di root, padahal belum sama sekali di root. Tolong segera perbaiki pendeteksian terhadap device yg sudah di root. Di aplikasi bank lain aman.",1,negative,tidak bisa buka app nya aplikasi nya mendeteksi kalau hp saya sudah di root padahal belum sama sekali di root tolong segera perbaiki pendeteksian terhadap device yg sudah di root di aplikasi bank lain aman
0a87725f-33b3-42be-bed4-6eebec46dc02,"Aplikasi cukup nyaman, tapi sayangnya ada beberapa navigasi yg aneh, tekan tombol back malah keluar aplikasi. Dan tambahin pembayaran QRIS dong min",4,positive,aplikasi cukup nyaman tapi sayangnya ada beberapa navigasi yg aneh tekan tombol back malah keluar aplikasi dan tambahin pembayaran qris dong min
0d86c0af-646c-4865-ada6-663b5a2cb7e0,"Tampilan baik, mudah digunakan, berfungsi dengan lancar",5,positive,tampilan baik mudah digunakan berfungsi dengan lancar
65ddcaef-0abc-46f1-a6aa-73b3d15491ae,Nice for now,4,positive,nice for now
32e8e7fb-6131-46be-af00-22300996c048,"suka banget sama UI nya rapi, UX nya ngga membingungkan, fiturnya buanyak banget, saingan berat brand biru tapi jauh lebih responsif dan ngga lemot.",5,positive,suka banget sama ui nya rapi ux nya ngga membingungkan fiturnya buanyak banget saingan berat brand biru tapi jauh lebih responsif dan ngga lemot
207bb8d0-1f2f-46c1-bb8f-69c6445d0e6c,Secara umum aplikasinya memuaskan tapi sayang belum ada QRIS,5,positive,secara umum aplikasinya memuaskan tapi sayang belum ada qris
034d0496-9f80-40b1-8278-5fc2367434a6,Excellent,5,positive,excellent
52d88bfb-20df-4ab2-9eda-65ab15b17249,Aplikasi sangat mudah dan ringan,5,positive,aplikasi sangat mudah dan ringan
fb8f635e-201a-4c33-ab01-90b917252878,"Mantap, mohon kartu debitnya bisa digunakan untuk transaksi PSN, so far cukup bagus dan cepat Interface nya.",4,positive,mantap mohon kartu debitnya bisa digunakan untuk transaksi psn so far cukup bagus dan cepat interface nya
3c37a605-0f28-4935-9756-9cfd94ed38f6,Cant login since the last update,5,positive,cant login since the last update
d33dacd8-0564-4a07-9e1a-b387b7e661d0,"Aplikasi bagus, tp kemaren tarik di atm bank laim, uang gk keluar, tp dana terpotong.. dan masalah ini jg udah solved, tp sebaiknya jgn sampai kejadian kembali",4,positive,aplikasi bagus tp kemaren tarik di atm bank laim uang gk keluar tp dana terpotong dan masalah ini jg udah solved tp sebaiknya jgn sampai kejadian kembali
0c6bcf32-078b-454e-94c7-bb50bf15cd28,kereen..,5,positive,kereen
f03e64aa-5049-421b-a447-ab15fa8bbbd8,Aplikasinya sangat membantu saya yang masih belajar untuk disiplin menggunakan uang. Saran untuk bisa bayar-bayar pakai QR code.,5,positive,aplikasinya sangat membantu saya yang masih belajar untuk disiplin menggunakan uang saran untuk bisa bayarbayar pakai qr code
e34898e7-5791-4be7-9102-9966a8f2a562,Kerenlah,5,positive,kerenlah
476f1fc3-555f-448b-b97a-7d3eb2a09173,"New Player for Digital banking which offer easy user interface supported with attractive promo, Keep up the good work",5,positive,new player for digital banking which offer easy user interface supported with attractive promo keep up the good work
c7bfece5-b606-422e-9682-127bee57ed94,Simple gak ribet,5,positive,simple gak ribet
8669d4d2-35da-4705-ab07-5550ae2b4d18,Superb,5,positive,superb
ca67820d-ad85-4080-a7f4-96b08e4e4e78,Keren,5,positive,keren
e5623f40-c7fc-46a4-9986-2e9a8f62fc63,"Sangat mudah, Customer servis merespon dengan cepat, pelayanannya bagus, jangan ragu untuk menggunakan Bank Jago, recommended",5,positive,sangat mudah customer servis merespon dengan cepat pelayanannya bagus jangan ragu untuk menggunakan bank jago recommended
39bbd499-d180-4a4b-9884-5e5e212dcb24,"benar2 JAGOan hahahaha... mantap benar transfer dari bank lain ke JAGO malah di kasih Rp. 6.500,- 👍👍👍",5,positive,benar jagoan hahahaha mantap benar transfer dari bank lain ke jago malah di kasih rp
90d1a238-d64b-4bdb-8288-6b064530e053,Aplikasi bank yang bagus banget untuk tujuan menabung,5,positive,aplikasi bank yang bagus banget untuk tujuan menabung
3ea23352-5b87-4275-8520-2552d62637f8,"Dulu saya sering kewalahan harus ngatur pos pengeluaran, namun sekarang serba mudah, dari 1 aplikasi saja, kita bisa ngatur pos-pos keuangan yang akan kita rencanakan, dan itu bisa dilakukan di jago.",5,positive,dulu saya sering kewalahan harus ngatur pos pengeluaran namun sekarang serba mudah dari aplikasi saja kita bisa ngatur pospos keuangan yang akan kita rencanakan dan itu bisa dilakukan di jago
6cc6f43a-0232-4a90-a2f9-6f70f76cc1c2,Best Financial App ever,5,positive,best financial app ever
aa08336b-b8b5-4a3e-b837-3b63380ef89b,I really love this app... how it allows me to devide my savings and no transfer fee...omg...hope you always improves it and keep it up so not to slow down the app,5,positive,i really love this app how it allows me to devide my savings and no transfer feeomghope you always improves it and keep it up so not to slow down the app
b069565a-c76d-4708-83aa-0eeb3d972185,"ui ux ok, app & cs responsive",5,positive,ui ux ok app cs responsive
5a11a29f-f5ce-4122-b30e-53961918f661,Aplikasi keren,5,positive,aplikasi keren
cb4dbc34-85aa-47d7-8c49-6501b48cec24,"Kesan pertama begitu menggoda. Let's see how things unfold after this 'honeymoon period'. edit: mulai banyak yang pake kayaknya ya, semakin kurang responsif dan lelet. Update terbaru hari ini, malah tidak bisa log in sama sekali. I'll keep the 5-star review for now, on the pretense that this just a blip...🥲 Edit 2: Kembali normal & lancar! Kemarin cukup di-clear data/ install ulang. CS di @tanyajago juga responsif & solutif. Keep up the good work! 💪",5,positive,kesan pertama begitu menggoda lets see how things unfold after this honeymoon period edit mulai banyak yang pake kayaknya ya semakin kurang responsif dan lelet update terbaru hari ini malah tidak bisa log in sama sekali ill keep the star review for now on the pretense that this just a blip edit kembali normal lancar kemarin cukup diclear data install ulang cs di tanyajago juga responsif solutif keep up the good work
0d0f3005-09cd-40d4-97c9-ee95770f3a7e,"sangat membantu, tinggal tunggu yg syariah",5,positive,sangat membantu tinggal tunggu yg syariah
635c0df4-b520-4854-aaef-1efeb811c196,"- Dibuat versi dark mode nya - transfer antar bank pilihan nya masih sedikit, secepatnya ditambahkan lagi daftar bank yang lain nya.",5,positive,dibuat versi dark mode nya transfer antar bank pilihan nya masih sedikit secepatnya ditambahkan lagi daftar bank yang lain nya
4f0176b1-2524-42e3-942e-e8f385e71442,"masa harus restart akun mulu setelah selesai transaksi apapun itu karena mutasi rek nya ga keupdate kalo di restart, capek ah",3,negative,masa harus restart akun mulu setelah selesai transaksi apapun itu karena mutasi rek nya ga keupdate kalo di restart capek ah
1f4f3901-5c2d-4a3f-8afe-65df3ca7e99d,"I can't even register. The system always say my email and phone number already existed, but im never registered Jago until im trying to now. even when i tried to forgot password, the email or phone No. doesnt match with my identity? Please help?",2,negative,i cant even register the system always say my email and phone number already existed but im never registered jago until im trying to now even when i tried to forgot password the email or phone no doesnt match with my identity please help
b67f62a9-bd26-4106-8193-2dedb753b4d4,"Bagus, pihak bank jago cukup responsif menangani masalah. Mungkin di update berikutnya harus disediakan opsi (batal registrasi atau hapus data) supaya tidak bingung lagi ketika ada kesalahan input data saat registrasi",5,positive,bagus pihak bank jago cukup responsif menangani masalah mungkin di update berikutnya harus disediakan opsi batal registrasi atau hapus data supaya tidak bingung lagi ketika ada kesalahan input data saat registrasi
59e63879-4c6e-43af-b1de-10ecd501ba0e,Kece sih ini bank,5,positive,kece sih ini bank
a3bdd964-0a9b-408b-a65c-07c3a28a8772,Bagus. Semoga bisa gratis transfer selamanya ya. Dan bunganya bisa digedein dikit sesuai LPS.,5,positive,bagus semoga bisa gratis transfer selamanya ya dan bunganya bisa digedein dikit sesuai lps
a3aed638-185f-4569-80ca-9a8572d2fa71,"Not responding login by fingerprint and even pin are often occurs, I can't even login now. Also slow server",5,positive,not responding login by fingerprint and even pin are often occurs i cant even login now also slow server
fbe81558-5ca4-4667-a60a-583ffbf3d4e9,"bagus appnya, clean ui, simple ux. tolong tambahin bayar BPJS kes, telp rumah, dan bayar2 lain nya yg kira2 customer butuhin, biar makin sip. masih ada bug minor di beberapa flow, lapor ke mana ya klo nemu bug? ga ganggu sih cuma gatel aja liatnya.",4,positive,bagus appnya clean ui simple ux tolong tambahin bayar bpjs kes telp rumah dan bayar lain nya yg kira customer butuhin biar makin sip masih ada bug minor di beberapa flow lapor ke mana ya klo nemu bug ga ganggu sih cuma gatel aja liatnya
0114b1b8-7f2a-404e-acca-5667727fff0d,"Saya mau login kok ga bisa ya, terdeteksi perangkat root padahal hape saya ga diroot",2,negative,saya mau login kok ga bisa ya terdeteksi perangkat root padahal hape saya ga diroot
fd8f03e9-6071-4f65-88f8-f5bac65cf0b0,"Saya suka fitur plan ahead di bank Jago, memudahkan tanpa harus ribet mencet2 untuk pembayaran yg rutin per bulan. Saran mohon ditambahkan fitur QRIS untuk pembayaran di outlet2, ditunggu updatenya!",4,positive,saya suka fitur plan ahead di bank jago memudahkan tanpa harus ribet mencet untuk pembayaran yg rutin per bulan saran mohon ditambahkan fitur qris untuk pembayaran di outlet ditunggu updatenya
f8f3c08c-f00d-47ea-bb7e-6a406cd13a55,"The activation process is very slow, it has been more than 7 days than it should have been 1x24 hours. I have contacted customer service and was asked to wait 1x24 hours, but the account is still not activated.",1,negative,the activation process is very slow it has been more than days than it should have been x hours i have contacted customer service and was asked to wait x hours but the account is still not activated
60e3b538-b060-41a0-8d52-dcc96279f16c,"Toba2 akun dibekukan, ditelfon call center gak bis langsung menyelesaikan masalah malah disuruh by email. Sudah di email penjelasan bukan solusi bagaimana akun dikembalikan. Bertele2. Dana di dalam tidak diinfokan gimana penyelesaiannya. Konyol",1,negative,toba akun dibekukan ditelfon call center gak bis langsung menyelesaikan masalah malah disuruh by email sudah di email penjelasan bukan solusi bagaimana akun dikembalikan bertele dana di dalam tidak diinfokan gimana penyelesaiannya konyol
822c1851-1d81-4701-ad9a-5bb8f07a4aaf,"Cepat verifikasi buat akun, tampilan simple dan jelas, cepat login dan transaksi",5,positive,cepat verifikasi buat akun tampilan simple dan jelas cepat login dan transaksi
0e3fedd3-72a7-4544-8d8c-27fa7f73eef9,"Sejauh aku pake Bank Jago ini misahin kantongnya benar2 guna sekali. Alhamdulillah kalo saya sih ngga ngalami masalah ketika transfer2 dari atau ke Bank Jago, langsung klik beres. Pesan saya sih Bank Jago jangan patah arang. Begitu kendala2 teknis yg dihadapi bisa cepat di-follow-up secara solutif sampai tuntas, saya yakin Bank Jago bakalan makin banyak yang pakai. Tetap Semangat Bank Jago",5,positive,sejauh aku pake bank jago ini misahin kantongnya benar guna sekali alhamdulillah kalo saya sih ngga ngalami masalah ketika transfer dari atau ke bank jago langsung klik beres pesan saya sih bank jago jangan patah arang begitu kendala teknis yg dihadapi bisa cepat difollowup secara solutif sampai tuntas saya yakin bank jago bakalan makin banyak yang pakai tetap semangat bank jago
67e159c6-1d2d-4f69-9a2d-e49fc0ae26b8,Jago memang Jago....!!👍👍 Bank Digital terbaik...Simple tidak ribet namun keamanannya tetap terjamin....Layanan apapun dalam hitungan detik...Kedepannya..tambahkan lagi fitur fitur yang menarik.. SUKSES SELALU JAGO...!!,5,positive,jago memang jago bank digital terbaiksimple tidak ribet namun keamanannya tetap terjaminlayanan apapun dalam hitungan detikkedepannyatambahkan lagi fitur fitur yang menarik sukses selalu jago
08351ee1-77ac-4206-92ea-a29cd053bd58,"Aplikasinya terlihat bagus dan responsif, tapi belum berani buat akun karena banyaknya kebocoran data dan belum adanya UU perlindungan data. Kalau saja ada semacam GDPR di Indonesia",3,negative,aplikasinya terlihat bagus dan responsif tapi belum berani buat akun karena banyaknya kebocoran data dan belum adanya uu perlindungan data kalau saja ada semacam gdpr di indonesia
